id,premise,hypothesis,lang_abv,language,label
fff12e05cf,"By then, the program had added Carroll and Grayson counties and the city of Galax and had five attorneys.",Carroll and Grayson counties had been added.,en,English,0
a9c386563f,Concection of the congress for intelligence and terrorism is now dysfunctional.,The congress has supervised terrorism control.,en,German,0
ccafb35842,The future faces problems for SAT.,"There is no time in SAT, and there will be no problems in the future.",en,Russian,2
64bf40681f,"That is, businesses commonly contract out any function that can be done by another firm at a lower cost.",Businesses always perform business functions internally.,en,English,2
0beb8e2058,That story remains to be told.,The story has been told a million times.,en,English,2
9713b3c040,Cybernetics had always been Derry's passion.,"Derry's passion for cybernetics was once strong, but now has faded.",en,English,1
ef42c2b5a1,"In 1863, the nation was still wanting to establish a more complete union, but was in addition to the past inspired and annoyed from the new indigenous psychologist.",There was nothing different in 1863 because there was no state so far.,en,Arabic,2
3c7254300d,"In the north, the snowcapped Alps and jagged pink pinnacles of the Dolomites; the gleaming Alpine-backed lakes of Como, Garda, and Maggiore; the fertile and industrial plain of the Po, stretching from Turin and Milan across to ancient Verona; the Palladian-villa studded hills of Vicenza; and the romantic canals of Venice.",The Alps are always hot.,en,English,2
fd82be8b41,"Unfortunately, following the vogue of conceptualism, Kentridge has entered a film in the show, , which uses animation of sketches much cruder than the ones he usually does interspersed with documentary footage from the apartheid era.",Kentridge created several documentaries in addition to that which covered the apartheid era.,en,English,1
bd0a9b7d75,"But the state does arguably have an interest, compatible with the First Amendment, in stipulating the way those media are used, and Fiss' discussion of those issues is the least aggravating in his book.",Fiss' argues that the state should have a greater interest in media use. ,en,English,1
ead3f4ab69,The only reference I have to discuss the bar at everyone.(Penguin comic book) is quite complete in detail.,The reference that I have is outdated.,en,Thai,1
830e07c84e,"We are assured of success?""","""Are we definitely going to be successful and stay alive?"" ",en,English,1
f487415052,Arafat is also ailing and has no clear successor.,Arafat is in bad health and does not have a person chosen to take his place.,en,English,0
9d5a273644,"Even today, Yanomamo men raid villages, kill men, and abduct women for procreative purposes.",Yanomamo is a good man.,en,English,2
2fb4094564,"In the other bracket, the Broncos beat the New York Jets.",The New York Jets beat the Broncos. ,en,English,2
b2e8cf0604,"The ITC has enlisted legal services attorneys from across the state to manage each of the 12 categories, and those volunteers will organize contributions and add them to a searchable database.",They volunteers were happy to help.,en,English,1
1c3578d5d1,well that's pretty typical though uh i don't uh i don't guess it's going to be any much different uh than than it has been in the past so i expect uh July and August we'll see our  or uh share of hundred degree days,It's pretty normal to have a few hundred degree days out here.,en,English,0
2c7cb44359,Original studies used in this analysis have been found to decrease in both basic and alternative estimates of potentially affected health end points from GAM problems in our review,Health end points reduced the number of people in some hospitals.,en,Turkish,0
0e1b5c6c6c,they take the football serious,They think football is meaningless.,en,English,2
f5079b69e3,"While headquarters staffing is to be streamlined, the staffing levels at the ports are to be maintained or increased.",Staffing levels at the ports are maintained or increased as headquarters' staff is streamlined. ,en,English,0
a0a3130bca,"We were scared by this, but we ate - without enthusiasm, but we intended with the upper upper hip, so to talk with our mothers' milk.",We used to feel that we were responsible for eating what was placed before us because we did not want to annoy our hosts.,en,Urdu,1
73d01e2458,WoW maybe I should go see it in a theater and plan to dinner later so we can sit and talk about it,We can go to dinner after the show.,en,Vietnamese,0
b4fb24d5d2,You can not remove itDLL files while running Windows (which is part of Microsoft's point),Some files can not be removed until Windows is running.,en,Hindi,0
018504af91,Not more than one miles driving through from the botanical gardenYou will see the second church on the right side of the road.Which has a hundred white graves that are painted on the side of the mountains,Can find two churches on the right bank,en,Thai,0
169aab5060,Friendly staff.,The staff is friendly.,en,English,0
0ea1086e2b, 13-year-olds.,College students,en,English,2
52fc1ad2c0,Among the lakes there is one inhabited ... Visitors throw coins hoping any of them to jump from the head of a turtle - a sure way to achieve good condition.,People never let money inside because it brings bad luck.,en,Bulgarian,2
b527590ff3,Seemingly endemic corruption was compounded by a remarkable dearth of political leadership and decisive action.,There is massive corruption.,en,English,0
1a60c21999,His plan was to drive straight up to the house.,Driving directly to the house was no longer an option with the roadblock.,en,English,2
f5fd96b359,It is obvious that our debate must stop until this ambitious book is published.,"We should have a daily meeting to discuss the issue further, starting today.",en,Greek,2
45f3a8cc0d,You will be generous in some places!He laughed gently,You are always very greedy. He said with a smile.,en,Thai,2
3c1d80cc81,uh we've gotten a little Atari computer uh husband describes it as a a computer with training wheels,"Erm, we have acquired a small Atari computer. ",en,English,0
e90f67cc2d,The agency also receives a percentage of money from the Interest On Lawyers' Trust Accounts.,They do not receive any funding from the account.,en,English,2
add8ca63c5,they ought to take all them little misdemeanor people let them go let them go,they should let go the people in jail for misdemeanors,en,English,0
bbd99df21d,The final rule contains a Federalism Assessment under Executive Order,The final rule had a federalism assessment that was added through executive order.,en,English,0
e5ce672737,"The citizens who called the police office of the port authority located at 5 WTC, were encouraged to leave if they could.",The Harbor Authority told everyone to stay still.,en,Greek,2
9c843f0af6, Jon took Susan to the mother of the boy who had befriended her.,Jon took Susan somewhere.,en,English,0
51a4d8bb9a,"Despite huge projected increases in food production, per capita food consumption in South Asia, the Middle East, and the less-developed nations of Africa will scarcely improve or will actually decline below present inadequate levels.",Some Africans will starve and others will flourish.,en,English,1
